date	 year	 month	 day	 hour	 minute	 second	 h1	 u.h1	 h2	 u.h2	 years	 months	 days	 hours	 minutes	 seconds	 Q	 u_Q
2009-08-16	 2009	 8	 16	 0	 0	 0	 1.261	 0	 2.022	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:01:00	 2009	 8	 16	 0	 1	 0	 1.27533333333333	 0	 2.031	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:02:00	 2009	 8	 16	 0	 2	 0	 1.28966666666667	 0	 2.04	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:03:00	 2009	 8	 16	 0	 3	 0	 1.304	 0	 2.049	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:04:00	 2009	 8	 16	 0	 4	 0	 1.31833333333333	 0	 2.058	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:05:00	 2009	 8	 16	 0	 5	 0	 1.33266666666667	 0	 2.067	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:06:00	 2009	 8	 16	 0	 6	 0	 1.347	 0	 2.076	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:07:00	 2009	 8	 16	 0	 7	 0	 1.36133333333333	 0	 2.085	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:08:00	 2009	 8	 16	 0	 8	 0	 1.37566666666667	 0	 2.094	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:09:00	 2009	 8	 16	 0	 9	 0	 1.39	 0	 2.103	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:10:00	 2009	 8	 16	 0	 10	 0	 1.40433333333333	 0	 2.112	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:11:00	 2009	 8	 16	 0	 11	 0	 1.41866666666667	 0	 2.121	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:12:00	 2009	 8	 16	 0	 12	 0	 1.433	 0	 2.13	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:13:00	 2009	 8	 16	 0	 13	 0	 1.44733333333333	 0	 2.139	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:14:00	 2009	 8	 16	 0	 14	 0	 1.46166666666667	 0	 2.148	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:15:00	 2009	 8	 16	 0	 15	 0	 1.476	 0	 2.157	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:16:00	 2009	 8	 16	 0	 16	 0	 1.49033333333333	 0	 2.166	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:17:00	 2009	 8	 16	 0	 17	 0	 1.50466666666667	 0	 2.175	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:18:00	 2009	 8	 16	 0	 18	 0	 1.519	 0	 2.184	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:19:00	 2009	 8	 16	 0	 19	 0	 1.53333333333333	 0	 2.193	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:20:00	 2009	 8	 16	 0	 20	 0	 1.54766666666667	 0	 2.202	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:21:00	 2009	 8	 16	 0	 21	 0	 1.562	 0	 2.211	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:22:00	 2009	 8	 16	 0	 22	 0	 1.57633333333333	 0	 2.22	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:23:00	 2009	 8	 16	 0	 23	 0	 1.59066666666667	 0	 2.229	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:24:00	 2009	 8	 16	 0	 24	 0	 1.605	 0	 2.238	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:25:00	 2009	 8	 16	 0	 25	 0	 1.61933333333333	 0	 2.247	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:26:00	 2009	 8	 16	 0	 26	 0	 1.63366666666667	 0	 2.256	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:27:00	 2009	 8	 16	 0	 27	 0	 1.648	 0	 2.265	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:28:00	 2009	 8	 16	 0	 28	 0	 1.66233333333333	 0	 2.274	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:29:00	 2009	 8	 16	 0	 29	 0	 1.67666666666667	 0	 2.283	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:30:00	 2009	 8	 16	 0	 30	 0	 1.691	 0	 2.292	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:31:00	 2009	 8	 16	 0	 31	 0	 1.70533333333333	 0	 2.301	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:32:00	 2009	 8	 16	 0	 32	 0	 1.71966666666667	 0	 2.31	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:33:00	 2009	 8	 16	 0	 33	 0	 1.734	 0	 2.319	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:34:00	 2009	 8	 16	 0	 34	 0	 1.74833333333333	 0	 2.328	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:35:00	 2009	 8	 16	 0	 35	 0	 1.76266666666667	 0	 2.337	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:36:00	 2009	 8	 16	 0	 36	 0	 1.777	 0	 2.346	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:37:00	 2009	 8	 16	 0	 37	 0	 1.79133333333333	 0	 2.355	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:38:00	 2009	 8	 16	 0	 38	 0	 1.80566666666667	 0	 2.364	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:39:00	 2009	 8	 16	 0	 39	 0	 1.82	 0	 2.373	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:40:00	 2009	 8	 16	 0	 40	 0	 1.83433333333333	 0	 2.382	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:41:00	 2009	 8	 16	 0	 41	 0	 1.84866666666667	 0	 2.391	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:42:00	 2009	 8	 16	 0	 42	 0	 1.863	 0	 2.4	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:43:00	 2009	 8	 16	 0	 43	 0	 1.87733333333333	 0	 2.409	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:44:00	 2009	 8	 16	 0	 44	 0	 1.89166666666667	 0	 2.418	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:45:00	 2009	 8	 16	 0	 45	 0	 1.906	 0	 2.427	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:46:00	 2009	 8	 16	 0	 46	 0	 1.92033333333333	 0	 2.436	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:47:00	 2009	 8	 16	 0	 47	 0	 1.93466666666667	 0	 2.445	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:48:00	 2009	 8	 16	 0	 48	 0	 1.949	 0	 2.454	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:49:00	 2009	 8	 16	 0	 49	 0	 1.96333333333333	 0	 2.463	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:50:00	 2009	 8	 16	 0	 50	 0	 1.97766666666667	 0	 2.472	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:51:00	 2009	 8	 16	 0	 51	 0	 1.992	 0	 2.481	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:52:00	 2009	 8	 16	 0	 52	 0	 2.00633333333333	 0	 2.49	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:53:00	 2009	 8	 16	 0	 53	 0	 2.02066666666667	 0	 2.499	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:54:00	 2009	 8	 16	 0	 54	 0	 2.035	 0	 2.508	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:55:00	 2009	 8	 16	 0	 55	 0	 2.04933333333333	 0	 2.517	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:56:00	 2009	 8	 16	 0	 56	 0	 2.06366666666667	 0	 2.526	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:57:00	 2009	 8	 16	 0	 57	 0	 2.078	 0	 2.535	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:58:00	 2009	 8	 16	 0	 58	 0	 2.09233333333333	 0	 2.544	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 00:59:00	 2009	 8	 16	 0	 59	 0	 2.10666666666667	 0	 2.553	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:00:00	 2009	 8	 16	 1	 0	 0	 2.121	 0	 2.562	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:01:00	 2009	 8	 16	 1	 1	 0	 2.13033333333333	 0	 2.56066666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:02:00	 2009	 8	 16	 1	 2	 0	 2.13966666666667	 0	 2.55933333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:03:00	 2009	 8	 16	 1	 3	 0	 2.149	 0	 2.558	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:04:00	 2009	 8	 16	 1	 4	 0	 2.15833333333333	 0	 2.55666666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:05:00	 2009	 8	 16	 1	 5	 0	 2.16766666666667	 0	 2.55533333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:06:00	 2009	 8	 16	 1	 6	 0	 2.177	 0	 2.554	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:07:00	 2009	 8	 16	 1	 7	 0	 2.18633333333333	 0	 2.55266666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:08:00	 2009	 8	 16	 1	 8	 0	 2.19566666666667	 0	 2.55133333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:09:00	 2009	 8	 16	 1	 9	 0	 2.205	 0	 2.55	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:10:00	 2009	 8	 16	 1	 10	 0	 2.21433333333333	 0	 2.54866666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:11:00	 2009	 8	 16	 1	 11	 0	 2.22366666666667	 0	 2.54733333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:12:00	 2009	 8	 16	 1	 12	 0	 2.233	 0	 2.546	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:13:00	 2009	 8	 16	 1	 13	 0	 2.24233333333333	 0	 2.54466666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:14:00	 2009	 8	 16	 1	 14	 0	 2.25166666666667	 0	 2.54333333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:15:00	 2009	 8	 16	 1	 15	 0	 2.261	 0	 2.542	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:16:00	 2009	 8	 16	 1	 16	 0	 2.27033333333333	 0	 2.54066666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:17:00	 2009	 8	 16	 1	 17	 0	 2.27966666666667	 0	 2.53933333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:18:00	 2009	 8	 16	 1	 18	 0	 2.289	 0	 2.538	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:19:00	 2009	 8	 16	 1	 19	 0	 2.29833333333333	 0	 2.53666666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:20:00	 2009	 8	 16	 1	 20	 0	 2.30766666666667	 0	 2.53533333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:21:00	 2009	 8	 16	 1	 21	 0	 2.317	 0	 2.534	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:22:00	 2009	 8	 16	 1	 22	 0	 2.32633333333333	 0	 2.53266666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:23:00	 2009	 8	 16	 1	 23	 0	 2.33566666666667	 0	 2.53133333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:24:00	 2009	 8	 16	 1	 24	 0	 2.345	 0	 2.53	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:25:00	 2009	 8	 16	 1	 25	 0	 2.35433333333333	 0	 2.52866666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:26:00	 2009	 8	 16	 1	 26	 0	 2.36366666666667	 0	 2.52733333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:27:00	 2009	 8	 16	 1	 27	 0	 2.373	 0	 2.526	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:28:00	 2009	 8	 16	 1	 28	 0	 2.38233333333333	 0	 2.52466666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:29:00	 2009	 8	 16	 1	 29	 0	 2.39166666666667	 0	 2.52333333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:30:00	 2009	 8	 16	 1	 30	 0	 2.401	 0	 2.522	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:31:00	 2009	 8	 16	 1	 31	 0	 2.41033333333333	 0	 2.52066666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:32:00	 2009	 8	 16	 1	 32	 0	 2.41966666666667	 0	 2.51933333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:33:00	 2009	 8	 16	 1	 33	 0	 2.429	 0	 2.518	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:34:00	 2009	 8	 16	 1	 34	 0	 2.43833333333333	 0	 2.51666666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:35:00	 2009	 8	 16	 1	 35	 0	 2.44766666666667	 0	 2.51533333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:36:00	 2009	 8	 16	 1	 36	 0	 2.457	 0	 2.514	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:37:00	 2009	 8	 16	 1	 37	 0	 2.46633333333333	 0	 2.51266666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:38:00	 2009	 8	 16	 1	 38	 0	 2.47566666666667	 0	 2.51133333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:39:00	 2009	 8	 16	 1	 39	 0	 2.485	 0	 2.51	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:40:00	 2009	 8	 16	 1	 40	 0	 2.49433333333333	 0	 2.50866666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:41:00	 2009	 8	 16	 1	 41	 0	 2.50366666666667	 0	 2.50733333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:42:00	 2009	 8	 16	 1	 42	 0	 2.513	 0	 2.506	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:43:00	 2009	 8	 16	 1	 43	 0	 2.52233333333333	 0	 2.50466666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:44:00	 2009	 8	 16	 1	 44	 0	 2.53166666666667	 0	 2.50333333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:45:00	 2009	 8	 16	 1	 45	 0	 2.541	 0	 2.502	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:46:00	 2009	 8	 16	 1	 46	 0	 2.55033333333333	 0	 2.50066666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:47:00	 2009	 8	 16	 1	 47	 0	 2.55966666666667	 0	 2.49933333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:48:00	 2009	 8	 16	 1	 48	 0	 2.569	 0	 2.498	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:49:00	 2009	 8	 16	 1	 49	 0	 2.57833333333333	 0	 2.49666666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:50:00	 2009	 8	 16	 1	 50	 0	 2.58766666666667	 0	 2.49533333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:51:00	 2009	 8	 16	 1	 51	 0	 2.597	 0	 2.494	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:52:00	 2009	 8	 16	 1	 52	 0	 2.60633333333333	 0	 2.49266666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:53:00	 2009	 8	 16	 1	 53	 0	 2.61566666666667	 0	 2.49133333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:54:00	 2009	 8	 16	 1	 54	 0	 2.625	 0	 2.49	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:55:00	 2009	 8	 16	 1	 55	 0	 2.63433333333333	 0	 2.48866666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:56:00	 2009	 8	 16	 1	 56	 0	 2.64366666666667	 0	 2.48733333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:57:00	 2009	 8	 16	 1	 57	 0	 2.653	 0	 2.486	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:58:00	 2009	 8	 16	 1	 58	 0	 2.66233333333333	 0	 2.48466666666667	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 01:59:00	 2009	 8	 16	 1	 59	 0	 2.67166666666667	 0	 2.48333333333333	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:00:00	 2009	 8	 16	 2	 0	 0	 2.681	 0	 2.482	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:01:00	 2009	 8	 16	 2	 1	 0	 2.68216666666667	 0	 2.47	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:02:00	 2009	 8	 16	 2	 2	 0	 2.68333333333333	 0	 2.458	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:03:00	 2009	 8	 16	 2	 3	 0	 2.6845	 0	 2.446	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:04:00	 2009	 8	 16	 2	 4	 0	 2.68566666666667	 0	 2.434	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:05:00	 2009	 8	 16	 2	 5	 0	 2.68683333333333	 0	 2.422	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:06:00	 2009	 8	 16	 2	 6	 0	 2.688	 0	 2.41	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:07:00	 2009	 8	 16	 2	 7	 0	 2.68916666666667	 0	 2.398	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:08:00	 2009	 8	 16	 2	 8	 0	 2.69033333333333	 0	 2.386	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:09:00	 2009	 8	 16	 2	 9	 0	 2.6915	 0	 2.374	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:10:00	 2009	 8	 16	 2	 10	 0	 2.69266666666667	 0	 2.362	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:11:00	 2009	 8	 16	 2	 11	 0	 2.69383333333333	 0	 2.35	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:12:00	 2009	 8	 16	 2	 12	 0	 2.695	 0	 2.338	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:13:00	 2009	 8	 16	 2	 13	 0	 2.69616666666667	 0	 2.326	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:14:00	 2009	 8	 16	 2	 14	 0	 2.69733333333333	 0	 2.314	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:15:00	 2009	 8	 16	 2	 15	 0	 2.6985	 0	 2.302	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:16:00	 2009	 8	 16	 2	 16	 0	 2.69966666666667	 0	 2.29	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:17:00	 2009	 8	 16	 2	 17	 0	 2.70083333333333	 0	 2.278	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:18:00	 2009	 8	 16	 2	 18	 0	 2.702	 0	 2.266	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:19:00	 2009	 8	 16	 2	 19	 0	 2.70316666666667	 0	 2.254	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:20:00	 2009	 8	 16	 2	 20	 0	 2.70433333333333	 0	 2.242	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:21:00	 2009	 8	 16	 2	 21	 0	 2.7055	 0	 2.23	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:22:00	 2009	 8	 16	 2	 22	 0	 2.70666666666667	 0	 2.218	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:23:00	 2009	 8	 16	 2	 23	 0	 2.70783333333333	 0	 2.206	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:24:00	 2009	 8	 16	 2	 24	 0	 2.709	 0	 2.194	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:25:00	 2009	 8	 16	 2	 25	 0	 2.71016666666667	 0	 2.182	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:26:00	 2009	 8	 16	 2	 26	 0	 2.71133333333333	 0	 2.17	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:27:00	 2009	 8	 16	 2	 27	 0	 2.7125	 0	 2.158	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:28:00	 2009	 8	 16	 2	 28	 0	 2.71366666666667	 0	 2.146	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:29:00	 2009	 8	 16	 2	 29	 0	 2.71483333333333	 0	 2.134	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
2009-08-16 02:30:00	 2009	 8	 16	 2	 30	 0	 2.716	 0	 2.122	 0	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999	 -9999
